ID	TARGET
9208	2
3084	1
4552	2
4002	1
4572	1
4659	2
3871	1
6163	2
5973	0
2188	2
5636	2
3570	1
5287	2
4840	1
8252	2
8280	1
6142	1
2309	2
1640	1
8414	1
1521	2
6006	2
1305	1
1840	1
3684	3
6309	1
836	3
8785	1
6885	2
1704	0
4989	1
6259	1
4911	1
4648	1
3216	1
146	1
1168	1
1886	1
3731	2
1043	1
7706	1
5948	2
4574	3
2018	2
8646	2
2707	2
8904	1
4180	1
157	2
8617	1
4074	1
2320	1
33	2
4487	2
8714	1
3863	1
2043	2
1827	3
5214	2
5645	3
7066	1
5099	1
5375	2
2355	1
3534	2
2560	2
2416	2
7315	2
5705	2
4887	2
4546	1
7847	2
7809	2
4045	1
124	1
6664	2
7073	1
8105	0
5242	1
2515	1
5743	0
4859	2
4951	2
1480	2
255	0
8428	1
718	2
8558	1
7088	1
6727	3
7138	1
1005	2
1107	3
5800	3
2528	3
5670	1
4346	1
1374	3
8591	1
6539	1
1634	3
4443	1
2495	2
5139	1
616	1
3644	2
2100	3
335	1
464	1
2401	1
6952	2
6587	2
4808	2
4508	1
5021	1
8130	1
7807	1
4292	1
4062	2
5693	2
7304	2
4315	1
4731	1
5748	2
3834	1
1468	1
534	1
5855	3
206	1
8921	3
6399	2
832	2
4907	3
2090	2
5417	1
7091	1
4044	1
2077	0
7687	2
1648	2
3434	0
1888	0
4198	3
4028	3
6680	2
968	1
5048	1
5491	3
5218	1
5915	3
8024	2
875	2
6008	1
5525	1
4847	1
4313	1
1245	1
1072	2
2189	2
1086	1
7933	1
2583	3
6693	1
1306	2
2252	1
5930	1
2757	1
2846	3
5810	3
1336	1
1902	2
5798	1
9004	1
2711	1
7839	2
5215	2
509	1
5590	0
6422	2
989	0
2674	2
1136	2
2779	3
3190	1
7696	1
5452	3
8319	2
7444	0
210	1
1595	1
1246	3
118	3
4329	1
6425	1
6450	2
234	2
8614	1
3815	0
2259	3
6168	3
74	1
7967	1
1900	2
3705	3
4127	1
1767	1
1639	0
3483	1
5102	0
2900	2
6544	2
1132	0
46	2
4899	1
6113	2
7354	1
119	2
6956	1
6137	2
4881	2
6749	2
3496	2
6944	0
7452	0
985	2
8523	1
7156	2
138	2
5126	2
1518	1
6095	0
1917	2
8536	2
8081	2
8359	0
4872	1
8577	2
4622	2
1841	1
2091	2
6200	2
6609	1
4356	1
3865	1
4740	2
5839	2
9190	2
7571	1
5856	3
8894	1
8652	2
3069	2
2530	1
2904	3
1880	1
8340	1
2404	2
1551	1
5730	3
3673	2
6802	2
6961	3
2580	1
3633	2
4226	2
8944	3
8051	2
4653	0
8791	2
2827	2
1994	2
1949	1
8844	2
7899	2
4894	1
2026	1
5908	1
511	1
987	2
614	2
3202	3
5663	1
384	2
7253	1
7951	2
2005	2
7219	1
5959	2
498	1
9082	2
6265	2
5091	3
6222	1
6683	1
6059	2
2767	1
8116	2
7359	3
1116	3
8666	1
6310	2
5320	2
7137	1
5175	2
8784	2
458	1
8601	1
5255	2
6044	1
1455	1
4789	3
5793	1
5732	2
8007	2
5654	3
2684	1
5923	3
4811	2
8066	0
3331	1
4427	1
8982	1
7033	2
1128	1
6284	3
3062	2
3355	1
6069	3
4889	1
3595	1
9107	2
8208	2
6897	1
5169	2
4406	2
2201	3
561	1
1641	3
1436	2
5860	3
8267	2
914	2
4058	1
4692	3
6486	3
8797	3
4052	1
3893	1
1986	2
6460	1
8562	2
1804	1
8959	2
1962	2
1781	1
6621	2
6062	1
5418	1
867	1
2535	1
4714	1
1096	3
576	2
1930	2
6470	2
4069	1
8306	3
1022	2
4588	2
2124	2
5487	2
1002	3
4183	1
620	2
901	3
7072	2
9078	1
9266	2
4287	2
4712	3
7519	1
2563	1
7468	1
6388	1
1330	0
4592	3
5253	2
4529	3
786	2
2366	3
3680	2
3204	1
2497	2
3018	2
7021	2
7728	1
4192	2
4168	0
7126	1
403	2
5234	3
8594	1
375	1
8377	1
8710	2
472	3
7054	2
6982	1
6071	2
2699	1
5060	2
5835	2
2271	2
5683	2
2641	1
9224	1
1744	2
7966	1
5022	2
4587	2
965	2
5279	2
8057	2
4611	2
4445	0
7952	2
7422	3
1322	1
3700	1
1821	1
7906	1
6070	2
7123	2
3065	2
1169	0
6722	2
3286	2
6918	1
7430	3
2558	1
2838	2
1233	1
9038	3
7631	1
5067	2
6940	1
466	2
4735	2
3703	1
4925	1
2219	1
4263	2
8584	2
5622	1
9008	2
404	1
7086	1
6157	1
7670	2
4850	0
6476	1
7067	3
3842	0
176	3
529	3
5112	1
7087	1
6999	3
7164	2
6543	1
9212	3
7544	1
5294	1
4580	2
1028	3
8685	0
592	3
8672	3
4702	0
3306	1
2671	2
721	1
2427	3
2249	2
8865	2
3542	2
3548	2
3505	2
1208	0
1437	2
5424	1
8870	2
6124	2
4338	2
67	2
4454	2
137	1
398	3
8200	2
1773	2
6031	3
6951	0
2764	0
641	1
4353	1
8263	0
3868	1
29	2
1085	1
7849	1
1671	1
3516	1
7419	2
2011	2
8411	1
4904	3
3208	1
6110	2
8028	1
8156	1
7234	2
4253	2
4629	1
7145	2
7863	2
3786	3
397	1
506	3
8587	2
2168	2
4628	1
45	1
5597	1
9108	1
6614	2
1460	3
6736	0
7157	2
6611	1
3305	2
8146	2
6166	2
61	1
7894	1
710	2
8546	1
5773	3
1997	3
7163	1
6415	2
1384	3
7698	1
2629	2
5208	2
8269	2
3207	1
5105	2
7539	1
2532	2
7045	2
4288	2
6359	2
3293	1
8874	2
7293	3
5344	0
2154	2
2012	2
3096	3
5844	2
8135	2
4815	0
2435	2
1249	1
2581	3
575	3
982	2
8925	1
8937	1
5152	2
917	2
237	0
7822	2
6356	1
900	1
7761	1
3001	0
2138	2
4512	2
1316	3
2893	2
1373	1
1172	3
5531	3
7912	2
1603	2
7551	2
1836	1
4104	2
3775	2
3137	2
6350	3
8400	1
2972	2
9211	1
5824	3
5109	3
281	2
4114	2
6266	3
3957	1
8824	1
7006	1
3049	1
5950	1
3822	3
1764	2
4647	2
4367	1
2347	2
2017	1
7496	1
4716	2
5304	3
4448	0
8498	1
4848	2
6910	2
246	2
2299	1
2869	3
1449	3
8524	1
8219	2
2880	2
1135	2
4602	0
5118	1
7333	2
3796	1
8134	1
3389	1
6111	3
7076	2
4227	1
5138	0
3853	2
9260	2
9083	1
2225	1
4210	1
5	3
536	0
5369	3
3772	2
6712	3
6739	2
7473	3
6073	3
5794	3
8922	1
5605	3
1184	3
8277	1
5993	0
8803	2
4225	1
8422	0
2868	1
5882	3
7811	2
7779	2
7335	2
5056	0
6568	2
887	2
7052	1
2274	1
2310	3
6795	1
8304	1
3771	2
3225	0
3320	2
2724	3
4849	1
6576	2
8088	2
1443	3
8454	2
8551	1
488	3
284	1
6057	2
4864	0
3352	3
8275	2
609	2
930	1
1265	3
270	3
5431	1
2722	3
9117	2
1655	1
2610	0
1392	3
3282	1
5258	2
9202	2
4958	2
8573	2
7299	3
4258	1
7780	2
6754	0
9256	2
6034	2
8520	1
3724	2
8929	3
7853	1
5635	3
8764	2
8035	2
2962	3
6242	2
5820	2
8815	1
9095	1
3626	2
1320	2
970	2
4771	1
6690	2
8579	1
8042	1
4199	2
4640	1
2527	0
8001	1
8755	1
1103	0
7656	2
2034	2
218	3
8987	2
4372	2
8418	3
6671	0
960	2
3717	3
5574	0
2611	1
101	2
4174	1
4173	3
4747	2
3908	0
5859	2
2380	1
2075	1
3150	1
8873	3
4838	1
7103	1
7153	1
5130	2
8801	1
3634	1
7937	1
4070	2
1004	2
5280	2
8723	2
2436	2
4261	1
2232	2
3951	2
8856	3
8301	3
5143	1
9094	0
7672	1
1091	2
7159	1
5767	2
2305	1
4381	2
1329	1
1826	1
4717	1
5423	3
6593	2
1055	0
6040	1
8708	2
3353	1
3342	0
387	0
3487	1
8488	1
7360	2
6867	2
5125	2
7294	3
6180	2
2167	3
2164	3
1277	2
743	3
1562	3
1126	2
2578	0
4646	3
1146	1
4886	1
5681	2
1013	0
3383	1
7241	1
2942	2
5571	1
3923	2
4947	3
7328	3
9210	1
4493	2
3171	1
8034	3
5444	1
8212	0
5814	1
7915	1
2157	3
1685	1
5496	2
2542	1
8893	1
2455	3
2337	2
4374	1
6346	0
717	1
667	1
6183	2
2354	0
7046	2
5502	3
3948	0
9045	2
6036	2
1406	1
6570	1
5652	3
5912	3
8607	1
5604	2
8933	1
1007	1
4703	2
2258	1
2094	0
4737	1
1113	0
4843	2
640	2
6805	3
4679	1
7227	2
1763	2
4915	2
9169	1
5752	2
229	1
3982	1
7774	1
545	2
7581	1
6150	2
7666	1
8464	1
7572	1
407	2
9221	2
2646	1
5537	3
2210	2
2617	2
4131	3
6375	1
6093	2
3491	1
3028	1
2510	2
7454	0
1414	2
1089	2
3907	2
4882	2
8465	1
8548	2
49	2
5276	3
3934	2
5291	2
8927	2
3461	2
7017	0
2270	3
7977	3
4423	1
5202	3
4741	2
8297	2
5805	1
8046	1
4163	2
1352	2
5250	3
2548	2
6605	2
1720	1
8945	1
3687	2
564	3
5968	1
2781	1
7094	1
1087	2
2237	3
3602	2
2463	2
3874	1
2770	2
4638	2
8182	3
2407	2
1175	3
4927	2
7541	3
784	3
6321	0
681	0
9209	0
6398	1
1181	3
3841	1
7898	1
2426	3
5870	1
2536	2
6214	3
2864	3
7118	2
2702	2
4866	1
8124	2
4339	3
4274	2
2067	1
1492	2
3309	2
6206	2
2908	0
4387	1
425	0
4857	1
1361	3
7100	2
1393	2
2293	0
5252	2
1153	1
296	3
7866	1
3422	1
4416	0
5522	2
8817	2
8555	2
4130	2
3120	1
2501	1
6964	1
1069	3
7998	2
9070	2
2102	2
2441	1
2970	2
767	2
3916	1
8369	1
3642	1
7250	2
6534	2
2731	0
6211	1
98	0
6328	2
4086	0
1738	1
981	3
3611	1
3755	2
5511	1
1119	1
1991	1
3332	1
7420	3
5791	3
4434	2
5858	2
1751	1
3385	1
7190	1
1940	3
7206	0
6364	1
6223	1
6746	1
3054	1
8501	2
4201	2
8285	2
5319	0
5704	1
6102	2
5608	1
2863	2
5543	2
3970	2
1768	2
3662	1
4	3
7136	1
3196	2
7264	1
1031	1
803	2
5646	2
8279	2
7174	2
3244	3
1615	0
5197	1
6295	3
8378	1
4457	2
6996	2
587	2
6847	1
3778	0
4986	2
6656	1
6866	1
3821	2
5154	1
8379	2
7503	2
3971	1
2602	0
3161	3
6748	2
2676	1
1074	2
6514	3
1433	0
2172	2
1717	1
706	2
2762	2
8545	2
3648	2
8256	2
3931	2
5315	1
2594	2
5560	1
7674	3
6316	1
6066	1
3027	1
7279	3
1606	0
5829	1
2282	3
452	2
4248	2
1287	1
560	2
5397	3
8696	3
5946	2
4095	3
6648	1
3336	1
4933	1
3936	1
5714	3
1366	1
8850	0
5596	1
7308	0
4073	2
4444	1
345	1
2439	1
3937	2
1916	1
7624	2
8811	3
2248	2
8417	1
1866	2
2466	2
8663	1
6513	2
541	1
5064	0
1792	2
3672	2
7119	1
1531	1
3732	3
2297	2
7932	1
7463	1
6994	2
6133	1
6333	2
9025	2
7979	1
4365	1
4696	2
7053	0
3075	2
950	0
7755	1
3810	2
6469	2
1163	1
1061	3
2954	2
5642	1
2670	0
4108	2
261	1
2069	0
2383	0
6946	3
44	3
77	2
2813	1
7170	1
9258	1
6876	0
7043	1
2490	3
2672	3
7655	3
5083	3
8121	2
665	2
5310	2
3128	0
1247	2
3183	1
3728	1
1308	2
6324	2
2410	1
4994	2
279	2
7373	1
659	2
5812	3
8966	3
8879	1
8321	2
8143	2
8676	3
939	1
1542	2
5220	2
3511	1
2329	0
5406	0
3292	2
8703	1
7495	2
6440	2
7986	2
3715	0
2980	2
2227	2
1148	2
1550	1
4637	1
6822	1
3894	1
6021	2
5763	3
579	2
2595	1
883	2
1787	1
8560	2
5226	2
1752	3
7397	2
8324	2
2631	2
1691	1
2723	3
5664	2
5598	0
1982	0
2944	1
7733	1
6477	1
4468	2
4218	2
2277	1
1520	2
7669	3
5741	2
9237	2
9123	1
5977	1
7935	1
5063	2
7143	0
6385	1
8745	3
5521	1
2777	2
6423	1
4738	1
2449	3
1611	1
3270	2
2754	0
9239	3
5129	0
3272	2
626	3
5815	1
2798	1
4593	2
4142	2
5677	1
7057	1
2353	0
3652	1
3022	1
1747	1
6027	2
6960	2
8715	1
8768	2
9147	3
2358	1
590	2
382	1
8089	1
3800	2
7212	0
4433	1
5204	3
3950	2
9093	2
1276	1
6289	2
5337	2
6691	1
6741	2
2496	1
4650	1
2269	1
5410	1
3992	1
3201	1
4206	2
9218	1
2797	1
4388	3
3661	2
7155	3
2621	2
3087	1
5251	2
4956	1
8831	2
7025	2
6016	1
2709	1
6625	2
3840	2
2809	1
2374	2
2312	2
4862	2
7891	1
3374	1
5535	1
5721	1
7805	2
260	3
6711	2
161	2
1852	1
8760	1
1974	0
144	2
5210	1
6527	0
2780	3
1771	1
9031	1
5116	1
6280	1
5372	2
7970	3
6120	1
1347	2
5145	2
5834	1
5000	0
1178	2
1431	1
7188	2
5982	1
7825	1
7320	1
8152	1
6890	1
2039	2
6949	3
4773	1
5173	2
217	1
5121	2
8995	1
1162	1
6957	1
1193	2
1960	1
5426	0
6646	3
34	1
288	1
7434	3
6600	2
8847	1
2752	3
427	1
1165	0
6752	0
5273	2
4879	2
6696	1
323	1
7936	2
521	2
1130	2
7664	3
861	2
4299	1
2386	2
8950	2
6886	2
812	1
5935	2
6049	3
3052	2
6413	3
9192	1
6279	1
5270	1
8117	1
7917	2
5777	1
5150	3
5711	1
3435	3
7384	0
978	3
2632	1
2343	1
677	2
5669	3
3954	2
1774	3
1194	1
289	3
5991	1
6072	1
2545	2
6331	2
2990	3
5354	2
9020	1
5641	2
3844	3
4224	2
1497	2
5770	3
2141	2
4033	1
3788	0
475	3
2616	2
6586	2
5659	1
3465	2
1180	1
6535	2
4724	1
3418	0
5185	2
5892	1
8902	0
4170	2
8833	1
1721	0
5298	1
5026	2
4511	1
2600	2
4596	1
3409	2
8581	3
8612	2
3314	1
4952	1
3688	2
596	1
2706	2
5881	2
6060	2
6878	1
3827	3
8063	1
955	1
3326	2
3612	2
4604	2
7598	3
8748	3
1803	1
2820	1
8054	1
9007	2
5780	2
961	2
1952	2
7856	1
3557	0
5182	2
7673	1
3604	2
7184	2
546	3
624	2
6906	2
7099	0
6941	3
3493	2
3229	1
1413	1
7489	3
6775	3
6204	3
4090	1
8349	2
7172	2
5438	0
625	2
8908	1
8905	2
2242	0
7260	1
7637	2
8078	2
2179	1
3224	1
6053	0
5205	1
3328	3
3738	2
4200	1
5388	3
135	2
8491	1
4880	2
5165	3
2883	3
8473	2
5699	1
6930	2
6370	1
6099	0
4762	0
2126	3
1802	1
8284	3
8743	2
9130	1
474	3
2912	3
6005	1
5275	2
9229	3
9016	2
5539	0
7217	1
4897	1
7889	2
7919	0
676	2
4202	2
1371	1
562	2
9242	1
7300	1
9028	2
683	1
5917	2
3694	0
4333	1
8409	2
6618	1
8720	2
2645	3
4402	2
7530	3
4955	3
2826	0
4262	1
331	2
5016	2
5386	1
2469	1
6171	1
6159	3
9055	2
7838	1
5938	2
4271	0
8694	1
3866	1
7338	1
7013	1
7895	2
642	1
7198	2
6145	1
6264	1
5886	2
1145	1
3545	2
4031	2
7078	2
3820	2
394	2
7134	1
835	2
6515	1
1411	0
4232	1
7860	2
1417	3
7800	1
7548	2
3795	2
1509	1
8029	1
1631	2
3774	2
5111	2
6833	2
8419	2
2446	2
85	0
2976	2
8060	2
6369	1
6781	1
6830	1
8977	3
7457	1
231	0
72	3
6567	1
3919	0
8144	1
4153	2
2718	2
1990	1
1622	3
4993	0
5289	2
3416	1
399	3
4719	3
8293	1
1931	2
8943	3
5225	1
2648	1
6689	1
4251	1
8667	0
512	2
1	2
5463	2
4046	1
1857	3
932	1
3697	0
8648	1
4366	3
790	2
820	1
7885	0
2643	2
2739	2
7878	2
3089	0
650	3
1861	2
5719	1
1700	2
3083	1
1273	1
8691	1
8600	0
7177	3
2398	2
1544	3
4410	1
4475	2
402	3
4217	1
8102	1
4743	1
6298	2
8680	2
7604	1
799	3
7268	0
1540	2
7768	0
2020	0
8997	2
4571	1
1814	1
7511	3
4539	1
903	1
7160	2
140	3
5803	1
202	0
6892	2
6549	3
6296	2
5931	1
679	2
9100	2
3902	2
2180	2
6335	2
4871	1
3105	3
2853	2
4515	2
1646	3
2614	1
5876	0
760	3
2147	3
7378	2
6018	1
6134	2
2626	1
2881	3
9219	1
1679	2
4562	1
2140	1
787	2
6809	3
4693	2
8906	1
860	1
4948	0
3107	3
2229	1
2985	2
3607	2
8780	3
3523	1
6471	1
7607	2
4874	1
2418	2
1884	2
1415	1
8931	3
8978	1
3261	2
6361	0
3947	1
7272	2
5601	3
65	2
1980	2
4551	2
1232	1
5962	2
8974	2
3035	2
2041	1
1863	3
105	1
8383	1
5895	2
1489	0
5862	3
846	2
8795	2
7709	1
1617	2
153	1
2428	3
6493	3
4943	3
894	1
6971	1
8435	1
8820	2
4906	2
4494	2
7106	1
6147	1
1474	2
8492	1
2085	1
6992	0
5117	0
8233	1
1577	1
5217	0
3526	2
6029	2
3371	1
1093	2
8443	3
2929	1
8355	1
3605	2
3650	1
8384	2
6665	0
7115	3
7466	2
405	2
1925	2
669	0
2335	2
6158	1
93	2
4734	3
2061	3
7908	1
2304	3
2799	1
216	2
9064	1
7964	1
993	2
7186	1
7476	0
7281	3
4006	0
7008	1
4358	1
5335	2
2986	3
1909	1
1050	3
4072	3
8502	2
674	2
1110	1
3711	1
8482	1
6900	2
2084	0
5490	1
6720	0
604	2
224	3
185	1
4913	3
5486	2
1021	3
5093	1
7112	1
4277	2
479	2
7657	1
5910	1
3459	1
7161	2
3784	0
473	2
821	2
4559	3
8115	1
7976	1
258	2
7646	1
7283	3
7601	3
4772	0
4278	3
5101	3
7450	1
5933	1
4497	2
594	3
1745	1
9001	1
6980	2
1003	1
6767	3
736	0
4014	1
3794	1
8086	3
2696	2
1203	2
5248	1
3318	2
7323	2
8903	1
5171	2
3113	2
8899	1
3441	1
8640	2
6176	2
6787	1
7568	2
3692	2
8655	1
5028	1
3151	2
6598	1
3736	1
3870	2
3258	3
7869	2
7546	2
3857	2
785	0
4061	3
4105	3
7705	2
7374	2
5312	2
6835	2
8360	2
8475	2
9063	2
8915	1
3047	2
5623	1
1735	1
1227	1
5956	3
7287	1
1475	2
3956	1
4536	3
6435	2
7403	2
4678	1
613	2
4823	3
8460	3
8827	1
2134	1
2694	2
7209	2
3708	0
4924	2
6620	1
6277	3
7680	1
5499	2
5352	1
9240	2
3658	1
8436	1
430	2
7965	0
6555	2
1442	2
796	0
6660	3
5183	2
5015	0
7819	2
4503	3
4067	1
4125	3
2132	1
7479	2
365	1
1006	0
3404	1
2072	3
7127	1
1701	0
6258	2
6302	2
3380	2
4846	1
21	1
127	3
2114	2
9231	1
2131	2
8885	2
4048	3
797	2
2679	2
3138	1
8678	3
2565	2
1678	1
2791	1
7749	2
5929	2
7158	2
451	3
6001	3
6042	1
6692	2
3427	3
1301	1
7823	2
8689	1
848	3
5488	1
6068	2
7516	3
4621	2
6819	2
6109	1
6055	1
4344	2
4426	1
8179	2
8016	1
5400	1
2994	2
5755	2
5191	1
851	2
2461	1
4247	2
7166	2
2582	2
8244	0
5157	1
8181	1
5523	1
3558	2
436	2
927	1
928	1
3080	1
6373	2
5311	1
1877	2
8868	2
5833	2
4665	2
3797	1
4991	2
6834	2
1290	1
4038	1
7189	1
6926	2
1911	1
6455	1
1527	2
1045	2
4211	1
4401	1
4079	1
2541	2
5481	0
7763	3
2209	3
7643	1
7443	0
8173	1
9252	1
7307	2
6255	0
235	3
333	1
2166	1
8777	2
457	1
7663	2
8440	2
4452	1
9041	1
3401	1
9000	3
8837	3
4535	1
4817	1
1151	0
2938	1
5368	2
2717	1
4496	1
6836	1
1282	2
9053	0
3489	1
828	2
7481	1
3896	1
2588	2
5174	1
3316	1
252	2
6092	1
2230	1
3725	2
4308	2
5678	2
461	1
8924	2
1488	2
369	3
3257	2
3793	2
421	1
1935	1
857	2
6751	1
7850	0
6824	1
2024	1
2462	3
9205	1
56	2
6097	0
4782	1
6932	0
2457	1
1312	1
5633	2
7342	1
7462	3
4148	1
3206	3
5035	0
1843	1
6244	1
4932	1
8644	1
2169	1
3140	1
8283	1
9097	0
8860	2
3468	2
6635	0
2163	2
9234	2
6241	1
2983	2
6003	0
7994	2
8318	1
8792	1
8382	2
1600	1
128	1
1283	1
3026	2
7890	1
7623	1
6790	2
8261	2
1734	2
4252	2
6281	1
454	2
8809	2
1896	2
1556	3
1059	0
1528	1
2313	3
8972	1
2508	2
1297	1
4826	1
6630	1
5889	2
3833	0
3162	3
7280	3
2939	1
7988	1
122	2
2758	2
1309	0
5081	0
5655	2
9056	1
8808	2
4123	3
8719	0
4050	0
1344	1
8740	3
6077	1
5076	1
6943	3
535	1
9115	1
353	1
776	3
10	3
4024	2
7582	1
169	1
5401	2
8366	2
7162	1
7945	1
6035	1
6604	2
5697	2
8632	2
4729	1
2966	2
7290	1
4428	2
7627	2
956	2
6408	2
300	1
1403	1
1959	0
8506	3
5302	1
5471	1
7218	3
2851	2
9014	3
6911	2
4484	3
7786	1
4403	1
3398	1
7243	1
2585	1
2622	2
90	2
623	2
6806	2
4080	1
7785	3
6411	3
5768	1
5115	1
7288	2
1844	1
7790	2
4869	3
2182	2
2218	2
5848	3
1426	3
3406	1
4903	2
3213	3
134	2
1268	2
1666	2
4600	0
8834	2
7993	1
8203	3
3850	3
5703	3
6804	2
2766	2
5644	1
6547	2
8412	1
8201	2
9144	2
7425	1
2693	3
2153	1
533	1
9142	1
5920	1
2716	2
7699	1
1565	1
1530	2
7233	1
8510	1
4244	2
5901	2
3288	1
984	2
4132	1
6880	1
8953	2
6229	2
1828	1
8056	2
4513	1
3424	1
2173	2
6670	2
8654	2
8005	1
5710	2
8385	1
2800	1
283	2
1819	1
1813	1
5557	0
478	2
8749	3
7432	2
5617	3
2263	1
8526	2
370	1
3002	1
2047	1
8742	2
8765	3
2640	2
8822	1
971	2
6327	1
6135	1
8100	2
1256	2
3239	2
8123	0
7286	0
6761	3
6195	2
6582	3
4798	2
8205	3
853	2
6140	2
5729	1
1142	1
3419	1
5627	0
2007	2
7590	2
3679	2
1293	2
9013	1
8162	1
3525	1
6478	1
6661	2
4215	1
5660	3
8988	2
994	1
6923	1
8804	1
5231	1
7063	1
1901	1
5436	2
8662	1
6863	1
4687	3
167	0
1933	2
2748	2
8494	1
5421	3
23	0
7531	3
1318	1
254	1
4916	1
5607	1
7558	2
3887	1
4652	1
4289	1
3031	1
2284	2
7710	2
6169	3
7036	2
1190	0
6723	1
1383	2
5637	2
7708	1
2825	0
6225	1
2397	1
1715	3
5787	2
5838	2
2604	1
100	2
3562	1
154	2
2288	2
208	2
4591	2
3411	2
7413	2
4235	2
6056	1
1222	1
6282	0
7121	1
1561	2
5166	3
4386	2
5243	1
759	2
1782	1
3601	2
7484	2
2129	2
3904	3
7255	0
1144	1
7080	2
6903	2
5905	3
8996	1
1375	2
1427	1
8407	1
8368	1
1345	2
5802	1
2424	1
6382	1
292	1
3276	0
9217	0
8232	2
4307	1
2803	2
4780	1
942	3
7124	2
3773	3
3875	3
6205	1
8527	1
754	1
7132	2
9180	2
8170	2
5141	2
7049	2
3217	0
2644	3
7757	1
4256	3
5900	2
5456	2
8561	1
350	1
265	2
2338	1
8888	1
5124	2
1798	2
6300	2
5325	2
3231	2
2192	1
4311	2
3163	3
32	1
2199	0
8671	2
7400	0
6979	3
7864	1
1279	2
4682	3
2014	2
2829	2
8854	1
5136	1
926	1
1816	2
5817	1
559	0
6499	2
4739	2
2308	2
159	1
8290	2
4774	2
3674	0
3442	1
40	1
8880	2
5057	2
7065	2
3076	1
2521	1
8796	1
3695	2
6203	1
133	3
4984	2
285	1
2402	2
2894	1
8314	2
7603	2
7068	2
5510	2
342	0
3993	1
3588	1
291	1
583	2
2038	1
6893	2
6509	0
1261	2
8050	3
7632	3
7001	1
5764	2
7141	1
1029	2
3249	2
2903	1
7019	1
2421	2
5425	1
4314	2
1191	1
8814	1
4350	1
9106	0
6825	1
7175	3
7292	2
2984	1
8599	1
6770	3
2955	3
6969	1
8036	3
7756	2
7578	1
2906	2
4963	1
7744	1
69	2
3363	1
1157	1
8184	1
5371	1
4143	2
1643	2
257	2
7176	1
3273	0
1797	3
7715	2
5877	1
3030	1
6858	2
8862	1
1254	2
8653	0
4212	0
374	2
8639	1
6348	1
6647	2
915	1
3242	2
1186	2
3997	2
5286	2
3886	1
574	2
28	3
2981	1
8241	3
4746	2
4171	3
2352	3
8799	3
4467	2
6685	1
957	2
3933	1
1042	1
411	2
6799	2
9253	1
3226	2
1644	2
6955	1
765	1
4257	2
5146	3
6649	1
1307	2
3571	2
7930	2
9005	1
8188	3
2206	1
5796	2
1432	1
2339	3
3645	2
7900	2
3269	3
7781	1
4415	1
2854	1
8779	0
7232	2
8682	2
5831	2
6800	1
6617	2
7573	2
3481	1
7273	1
2400	1
6594	2
5348	2
7302	1
8445	1
2956	3
386	3
4632	1
5267	2
569	1
1400	0
2751	1
2913	2
1294	0
6390	1
6904	1
551	2
7575	1
1167	0
1529	3
1476	3
7904	1
6831	2
1822	2
9241	0
3143	1
2741	1
3215	1
1326	1
949	3
3806	1
4633	2
4813	2
563	1
7435	3
2786	1
1712	1
532	2
2142	1
6937	1
831	1
5570	2
3260	0
5784	2
4758	3
6394	2
1689	2
4175	3
7888	1
7393	1
7502	3
9105	2
8687	2
4713	2
2010	2
1483	3
8575	1
3592	3
8790	1
1870	1
2088	0
9109	1
6676	1
5505	2
7704	0
2876	2
2505	2
6732	0
4957	3
3245	2
2936	1
5114	1
2033	2
2619	2
448	0
4453	2
2746	2
8643	2
5679	1
7070	2
6391	3
3843	3
7391	1
8878	1
664	2
4960	0
902	3
1242	2
6017	2
2222	1
7039	1
5384	2
5285	1
5939	1
1240	2
8727	1
1950	1
3770	2
5695	1
441	1
7882	1
1850	3
1856	2
8296	1
5955	1
782	2
7872	0
6	2
4727	1
7097	2
7389	0
3941	1
4672	1
3098	1
6182	2
7671	3
1319	2
5480	2
6789	0
6164	1
2487	1
493	2
2361	0
6175	2
4723	1
6362	1
2959	1
4576	2
4934	1
8647	1
4569	3
7492	2
5706	2
7041	1
5030	0
7887	2
1257	1
7252	2
9246	2
6087	2
3267	2
5472	1
1891	0
4627	0
1726	2
104	1
9034	2
6155	2
6792	3
2376	1
2430	2
2319	1
6599	1
2156	1
4462	1
1030	1
7114	2
2499	1
777	3
7717	2
6518	2
6510	2
2243	1
722	3
3864	2
4769	2
6116	1
8049	1
1955	3
2217	1
8220	1
5585	2
1538	1
9185	1
8757	3
8118	2
2689	3
2324	2
8070	2
5712	2
5018	0
8886	1
8234	2
724	1
3884	2
1285	2
1124	1
1519	1
6126	2
2609	0
3781	1
3277	2
910	1
2445	2
495	3
5365	1
3953	1
3885	1
6085	2
7148	1
4852	1
2115	2
2197	1
3535	1
741	0
744	3
4482	0
979	1
278	1
2979	1
6418	0
816	3
7843	2
1020	1
517	2
2647	2
4761	1
4189	2
7344	1
5852	1
3872	2
7941	3
9129	0
1189	1
6397	1
7418	1
5826	3
5913	1
7095	3
1399	2
1009	1
1133	2
5079	0
9167	3
2821	2
5398	3
1127	1
2130	1
3909	3
2713	3
6596	2
7235	3
2323	0
1876	2
1722	1
1402	0
4726	2
7011	1
7237	1
196	1
3758	1
3185	3
8766	1
8004	2
1462	3
6046	1
5589	3
1984	2
6267	2
6953	2
6860	1
4328	1
7180	2
4495	0
8218	0
241	3
5295	2
5792	2
1801	1
7350	2
5849	3
5447	1
7851	3
4391	3
4375	2
1105	0
5396	1
6260	1
3448	1
6887	0
5975	1
1339	2
2625	1
1623	1
