ID	TARGET
8693	2
8695	0
8698	2
8699	0
8704	2
8705	1
8707	3
8716	1
8717	2
8736	2
8738	2
8747	1
8752	2
8756	1
8758	2
8761	2
8767	1
8769	1
8771	2
8772	1
8773	2
8774	1
8775	1
8776	1
8786	1
8788	1
8798	1
8802	3
8807	0
8812	1
8818	0
8819	3
8825	3
8826	3
8829	1
8838	2
8840	1
8841	3
8842	2
8843	2
8848	1
8849	1
8851	3
8852	2
8855	1
8857	2
8859	2
8861	1
8864	1
8867	1
8869	2
8875	0
8876	3
8882	3
8883	2
8884	1
8887	2
8892	0
8898	1
8900	2
8901	1
8909	2
8914	2
8916	2
8917	2
8918	1
8923	1
8926	2
8928	1
8932	0
8934	3
8935	2
8936	2
8938	0
8940	1
8941	1
8946	1
8948	2
8958	1
8961	2
8963	2
8967	1
8968	1
8971	0
8975	2
8979	2
8980	1
8983	2
8985	2
8990	3
8992	2
8993	0
8994	2
8998	1
8999	2
9010	1
9015	0
9022	1
9023	1
9026	0
9030	1
9036	1
9048	3
9052	1
9054	3
9057	2
9059	3
9060	2
9066	2
9069	2
9073	1
9074	3
9075	3
9076	1
9077	2
9092	2
9096	1
9099	2
9101	1
9102	0
9103	2
9104	2
9111	0
9114	2
9116	2
9119	2
9120	2
9121	1
9122	0
9124	1
9125	1
9126	1
9128	2
9133	1
9136	1
9137	2
9141	2
9143	2
9148	0
9156	1
9157	2
9160	1
9161	1
9163	0
9168	0
9170	0
9173	3
9177	1
9178	0
9184	2
9186	1
9187	0
9191	0
9195	1
9196	2
9201	2
9204	1
9206	1
9215	2
9216	3
9227	0
9230	1
9232	1
9235	1
9236	2
9243	1
9244	3
9250	1
9251	2
9254	2
9257	2
9259	3
9261	0
9267	0
