ID	TARGET
8693	2
8695	2
8698	2
8699	2
8704	1
8705	0
8707	3
8716	1
8717	1
8736	2
8738	2
8747	1
8752	2
8756	2
8758	2
8761	3
8767	1
8769	2
8771	2
8772	1
8773	0
8774	1
8775	1
8776	1
8786	1
8788	2
8798	2
8802	2
8807	0
8812	1
8818	1
8819	1
8825	1
8826	1
8829	3
8838	2
8840	1
8841	1
8842	0
8843	2
8848	2
8849	2
8851	3
8852	2
8855	3
8857	1
8859	2
8861	1
8864	1
8867	1
8869	2
8875	2
8876	3
8882	3
8883	2
8884	2
8887	2
8892	2
8898	1
8900	1
8901	2
8909	0
8914	2
8916	1
8917	2
8918	2
8923	2
8926	2
8928	1
8932	0
8934	3
8935	2
8936	2
8938	0
8940	2
8941	3
8946	3
8948	1
8958	2
8961	0
8963	1
8967	1
8968	1
8971	1
8975	1
8979	1
8980	1
8983	2
8985	2
8990	2
8992	2
8993	1
8994	2
8998	3
8999	1
9010	3
9015	2
9022	1
9023	3
9026	1
9030	2
9036	1
9048	1
9052	1
9054	2
9057	1
9059	0
9060	1
9066	1
9069	2
9073	1
9074	1
9075	3
9076	2
9077	2
9092	3
9096	1
9099	2
9101	2
9102	0
9103	1
9104	1
9111	1
9114	3
9116	2
9119	1
9120	2
9121	1
9122	1
9124	2
9125	1
9126	2
9128	1
9133	1
9136	2
9137	0
9141	2
9143	3
9148	2
9156	3
9157	2
9160	2
9161	0
9163	0
9168	0
9170	0
9173	1
9177	1
9178	1
9184	2
9186	2
9187	3
9191	1
9195	1
9196	1
9201	1
9204	2
9206	2
9215	0
9216	1
9227	3
9230	1
9232	1
9235	1
9236	2
9243	1
9244	3
9250	1
9251	1
9254	1
9257	2
9259	2
9261	3
9267	0
