ID	T1	T2	T3	T4
2799	58b2aaa0bfae7acc021b3260e941117b529b2e69de878fd7d45c61a9	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	0c6632d8f8420c233e0fcef980e4324d635b277c1ee912781cb5d99b
236	bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	781ee0685006b8486cb48b12537b88e4a775003057e43797f34a7ad8
825	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	e0aca0848f1c35ead25c9982cd43fbc0cd550ad8e912738de4d80783
2007	76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	4d8df456ddf8772e91b3609cf8be9bc81d3e47685befa6c203479ce9
5944	31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	92d3e28d56553e0b3c4fd6c1ba51dd80f89afb35e0db7af4937879d7
2727	b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	59260c9913c59e6a613a526cf3b4d9467705e7431e20d7b03ae8cee8
6347	751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	e08656ddcd0465ffb14580b1a8cbbe9db801b461a38eb51e3a0b98a6
6684	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	95ad0bfd8029aa3cf72f447f7ab4a8cb8ec22748745222090d82cc97
6517	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	653860a15d2258fad68db52bdcd5abf470b3a8a297c31c9237e4ab76
6423	525ab75c928c6fac98a0f62e4da5316b7247ccd704c967ef9142925c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	c75dd003f5374adcd8e4b6f56bb3981edd08b7b33dea9dd4d648b385
3593	271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	d5c6ca352c697704794da8dca06f8dfb4751d71730bee37f1761ad3c
108	bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	1ad344b5ecd8cab3a71829e606141c5acc20eec6c0b69f2f6a066967
1967	271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	1462a8d688be5786d0ac624e45ac62e07e843c7eb51c3c9d8ccea94f
6610	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	03e60f7deb4ef64111a4976ab6ede2a119ddd85d4f42b80828c6ea43	4a99af14731d4763c328efe9c38af460e5052b99f2b7fd2639870c2d
6339	192f56eb9bd894a72b30c303247b107be2c4591f310dd69a67927f48	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	a04b4fb2e21889b50a54cb4c1c5c06019a2812d696b3ab5db7a0e037
2532	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	d0b8d1d417a45c7c58202f55cbb617865f1ef72c606f9bce54322802	2521f472e6b092b5e9775da6bfadbf08ccc600ae846a4d0a6b4f25ca
7883	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	2f92fb191fbe54d555f37968b63a1a76400ab6bf48377ffb4cd10621	f7f3e9fd22bdd31390544c8e247cdbfd3e775c1df664a41733a9858c
3246	a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	e2ba12219f3f7947a705e107c5a9ec1c6626c15ae3c976eafdd4bc77
141	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	9768bb38976206de40c906fbe2a0dfa79388c135fb07cce8fd6861f8
5960	56929c1607626a1edbdaafb9c7f10c247e54fcbb20f1e3260f783011	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	07edc38eb0b8a8d206a57b690044d6f22633c7a622f1b0c1762a617c
5544	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c4908058edeb86d8530a8998b287f39a2a7ebd2e2e6e39e53d33f0e2	0f292315025346cc209956f12b48a2173a09360fcdecc8b6a5a07160
7498	271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	55dd56ceb5ba3625e8b46ace429828291753422ade5bfd9069de2f40
5431	bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	95174580f5b851821bfbc9449d1e45a18819784b032580d6ce43f846
4111	58b2aaa0bfae7acc021b3260e941117b529b2e69de878fd7d45c61a9	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	992f9c4e6624f385bc68676bd80fc7b2e9d6c60f96c09c76ffe9d5c4
4047	a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	777de876de3aaf4a2eb938f9eb47e93a33cb4de0ed6c51fdedcd7f8f	dc52d9b1111617fbe3042783d52ed91abda16307d707ff48f4859b78
4845	a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	d0b8d1d417a45c7c58202f55cbb617865f1ef72c606f9bce54322802	7cf41b2f4c3426118b7e9a6117ebd7effced7f75d3dc9baf25a5b649
9165	76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	29eeab077879af3970ed0105bb5ad68bc9059eea85603732715accaf
4211	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	6f17c8e6d3ccc5beb34089e2cb28b549845a394250cafc588c179ef0
4162	958d155f6746e8f18d32a710f206d83f272919fdba3df5c5ad4bc4fd	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6722cc364817dd7f866a20b09f5040464cb847e1ee5b3429d3173f29	a6c84fff6e1f29b0f0ddb109c5f2afdcf08a0b1928eca3d1291da578
5950	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	ea31b4aa62909246b702cc9a18b3690661ebcd9649925471e702779c
4838	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	6722cc364817dd7f866a20b09f5040464cb847e1ee5b3429d3173f29	ab0045cee2be4b6080af3d61b7f78b5b11ee023e6b5197e3429e00b1
3437	58b2aaa0bfae7acc021b3260e941117b529b2e69de878fd7d45c61a9	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	5331436b25ae298d634831e023b4fcb66293980a9c647b6a3c83bf45
7499	271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	fbc8c15627604d778029f9593e3128f1314ffa753b7fdfa324b4bc42
8824	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	655b528c8f3531cfd1ab45372ba899c1c478f7635981f8683599601d
6699	525ab75c928c6fac98a0f62e4da5316b7247ccd704c967ef9142925c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	332d17d76a773556a16a8d556ed9aa2b02e38eb1428bb0a4a58f7d5b	1ad5a1740fa03809f1a87a965713e17afa066134479af7b79ef153f2
2003	76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	446cbf935f099608dd9ea145d3cbaa3d117111e60358360cf4dca464
6923	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	ddd8a8bdfa25ceb5446002321bae7ae6b1ed8cdc30c84cee00c98bbe
5253	a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	332d17d76a773556a16a8d556ed9aa2b02e38eb1428bb0a4a58f7d5b	491e246bfb5471281762bc617348a8d1132931458c88697a9f305eb8
4872	161a68601ec1d8ca45250557cff3ffb98eca53fbcf86bbdb8e8bb6e7	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	cf2f0e9bef2c623d2d976570b2e03016563386e824f40808d45a9512
2985	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	992f9c4e6624f385bc68676bd80fc7b2e9d6c60f96c09c76ffe9d5c4
6229	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	b7dbe6121f8b539566818787f9c1a66fec93a38b3581e79a06c33d8d
7887	192f56eb9bd894a72b30c303247b107be2c4591f310dd69a67927f48	1201b48f642f405715d25e70cd1016472c6013736153431cd66b3458	1201b48f642f405715d25e70cd1016472c6013736153431cd66b3458	1201b48f642f405715d25e70cd1016472c6013736153431cd66b3458
8369	525ab75c928c6fac98a0f62e4da5316b7247ccd704c967ef9142925c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	49c3c15d6ecd64a80b48c82aefb5be94e8acf7f67f05fd20ee17a7eb	b7b0d088b111b2b7a07aedcf55aa44671075cbffd546598c8e9fe091
8702	e356f7a3e975871b64a30ec2390d130d5ff859054935857598fe3414	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	6391a252ee221ed1a5dac50075bf8575c60d958431031b23916fca15
4805	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	539ec3f1946f00c71f3a46b315cb16057a31e3108ebafcf0dc4c87af	483889117064d9b56c67fa0b92a9f9a1d6f9f5df287a5bd4b1b8aff7
8603	bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	9fb5f50e2210aef4b89b4e3c5ab5a3956e0c5ba9b68159459e366888
5473	58b2aaa0bfae7acc021b3260e941117b529b2e69de878fd7d45c61a9	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	8e3897d7c77ed46a2453fd0f4959302053762eda5c75d1b2ff73262c
5692	56929c1607626a1edbdaafb9c7f10c247e54fcbb20f1e3260f783011	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	c3fca286d1141fb11d02df6d8c1ef74ab26f369223e6ee58c5ae3096
5394	271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f	acc53083fa29078cb0187139bdc556c8902e7d68acf2ffdcc3259431	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	9121a6146986df3c6b36cd0d0f23afc05868f6c417b5b457a8033a29
3533	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6722cc364817dd7f866a20b09f5040464cb847e1ee5b3429d3173f29	1d00c7a268e91afdf9a1a0593d378edb56b53396b37b27672a9a8185
6885	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	f92095044ca8c9afd38f3ca75c9f25f468a2577ef41be86f4ba02662
3400	a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	a92d95cb42397d47a9afbf42c7488e75a0a26afa4d5c7526229af244
4585	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	3082c2be5f201221502171e032f80d12ce74cf244d5ff9d7645411d1
6782	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	ba3a611d67589431ad7fec5da76ad8726bbc2c511de0f664b25420ec
1041	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	889e3414712cb7f1d68781c2b35b041b76f40e2420b9a4f03637302a
3250	31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	58bb17212ce150950faec5b50bbb433fcd6a1128d229881d63526772
6480	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	0c53666544b9e47093cdf6b67fec4e26c9ef1114e16940fb40b56815
2004	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	59260c9913c59e6a613a526cf3b4d9467705e7431e20d7b03ae8cee8
2775	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	d0b8d1d417a45c7c58202f55cbb617865f1ef72c606f9bce54322802	2249b212f0b3c9b61d97448b71d9230ab972d46f1f29b5a790b0b06b
8778	751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	eff707bc870f643ff078fab5c3a6bc8af7af0e026e4535cf8f0a60a5
1133	76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	d611a205eb7a43c819381788cfbddc008032cbe814d8d73ec6e8bf86
1267	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	2b3d71f531fa7b6b26bc4b55d716eb40bbfdb746462735c99a892b52
444	a210f3351c013fe54d4d7d3ee0d33b76036c62324909b3ef458401c3	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	6579a59fbae310c465957035cf3765add9c1e2c878774be44a269766
7277	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	ce6f48d91ef4bdd18f346545e668e42b532762288a800ea18840a5fc
3721	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	7501ab2af3b4157fe1ded95dea52bf305b39ac8c375d2dd1ac56ab3c	f1be99a607eeb3b580b42f7eb65e76b4131cc3a91ff678f7d4c468d2
841	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	3e0d91a1c93eb5668f00169608a7211c33e1715a3d3d692de7f6d1f1	1398f22634bf2ab2bca25ddce9ecf9fd3413cc84b64cf81eb99fe8a5
7520	31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	b85f70f4c327826a28458ab95598276956b918fec760e6220062948c	f9cdb3047bb1ea654a609b440b13b5cc8cec7452fa342ce0a9ae0935
2953	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	996c257fae2a8e33724afdbb6b95efc94082f44cc928ce2ea8e6ebbf
8163	bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	04675ea7e36ed7f72e510241e28fc0f8fdc12ee04b65d7a2298b4384	0be8c1f44b4f1f57838eebc036b57c9ec6dcf4384130f3c07c8ffd09
6333	58b2aaa0bfae7acc021b3260e941117b529b2e69de878fd7d45c61a9	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	5e25854d26f906ed8e03cc3dbabf9a34070a6b829ddd1ae33c18b38d
5857	e356f7a3e975871b64a30ec2390d130d5ff859054935857598fe3414	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	56ffbe398b2990b80bffb84e2b755fce1e7c33d367d1c5f596d37faa	67151592711e8844d29163e3a0cb31c37b433429a77b1bbb44bec37b
3094	161a68601ec1d8ca45250557cff3ffb98eca53fbcf86bbdb8e8bb6e7	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	8b0621d7901fa5440fcf86d7a90aeca36803663954e32a4679da2c5b
8513	a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	e4428734f52460390e1d37d43f0590d97da61ac6176fa48b15b085d0	020b0fa4b417b0047c3be4d67b2c37d7d20ff9b975c02910c8336da0
7289	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	781ee0685006b8486cb48b12537b88e4a775003057e43797f34a7ad8
8630	86730f0dd6381286d3b5f0dfb897ce4895480ce97564c6be4f1543b8	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6722cc364817dd7f866a20b09f5040464cb847e1ee5b3429d3173f29	ca6d54868418a53d4bcce5f8a5ba5198e504293102d41666bedfddc3
3686	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6722cc364817dd7f866a20b09f5040464cb847e1ee5b3429d3173f29	a6c84fff6e1f29b0f0ddb109c5f2afdcf08a0b1928eca3d1291da578
8417	525ab75c928c6fac98a0f62e4da5316b7247ccd704c967ef9142925c	1201b48f642f405715d25e70cd1016472c6013736153431cd66b3458	1201b48f642f405715d25e70cd1016472c6013736153431cd66b3458	1201b48f642f405715d25e70cd1016472c6013736153431cd66b3458
7020	6d81d201ee3527b82cf59f3bface88fd2ddbffd3d58fcda4d4b5c4ec	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	5e25854d26f906ed8e03cc3dbabf9a34070a6b829ddd1ae33c18b38d
8434	271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	777de876de3aaf4a2eb938f9eb47e93a33cb4de0ed6c51fdedcd7f8f	96b4633b300df4e186931f82ccda5efda0a84b6516c1f100ef73fd2d
1994	87592c38e2b36a1d35437714ecedee4d6fad7a1a0b1bf5d7a2ab68ef	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	e9907a8d067fdccd28716a5e30701f8eefeeb46cded8340d93759a93	dc3282da88c403524a7c9dcf05a19a2439d9971a88e7f93d97f3ae8b
561	525ab75c928c6fac98a0f62e4da5316b7247ccd704c967ef9142925c	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	f92095044ca8c9afd38f3ca75c9f25f468a2577ef41be86f4ba02662
4887	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	a71ac38df0280e7e776d30989f7b53463f7fca2d58827c8d57d3513b
9210	6d81d201ee3527b82cf59f3bface88fd2ddbffd3d58fcda4d4b5c4ec	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6722cc364817dd7f866a20b09f5040464cb847e1ee5b3429d3173f29	a6ed0ba2045b854361af98b447ebf3a79b8cee337ba152f668d17593
9133	271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	c0ce54b6e4c805bfb735491cfcffe9d846683fe764e9743cb2505283	d4c83f326af921d27a44b03ce729b1e3997422fbf4e7cd7f1518a8cc
5929	58b2aaa0bfae7acc021b3260e941117b529b2e69de878fd7d45c61a9	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	6e664d43f7edc73d5a792c57111ce51fad5e79862f862029f559a697	9fb5f50e2210aef4b89b4e3c5ab5a3956e0c5ba9b68159459e366888
8754	31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	9eddae081b3f6139daac608e2ec2e42ecd6a6756fcae410fa43d4a7d	1a36bb16b768dd767635ac243b2357ed8639c394d3dc10fc4d4abe43
1491	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	79c32b2bc129d3b5c84cbed41d7307ff4cb1a6acb6ce2b46b99d4c63
2960	192f56eb9bd894a72b30c303247b107be2c4591f310dd69a67927f48	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	4e7c14660321e64187c91412be3f54772b5942873b2f8fe6c49c3a5a
8864	31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26	a4b709af5eb19e6494158f9e3a67696411d8a7cd7e0b5d7fa7d60a93	2f92fb191fbe54d555f37968b63a1a76400ab6bf48377ffb4cd10621	f7f3e9fd22bdd31390544c8e247cdbfd3e775c1df664a41733a9858c
3690	3aac67cd73162d439f9947d61357a1b62432f0ca84b7f435f4177a8c	b23c8d629d037531707dbb83e27932d879cb9f2a57c960be95d2d8e1	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	c28343886c60fa643298139a173ea54fb833007876bfea5f2be098c3
3417	e356f7a3e975871b64a30ec2390d130d5ff859054935857598fe3414	6834100708ea13d5f4d662c26e1e3a2786201f9f9da7bee705644358	68c03829c28a08159e587ba32f165c445276f7ca9724816f07cf8c0a	f92095044ca8c9afd38f3ca75c9f25f468a2577ef41be86f4ba02662
